Date,Dernier,Ouv.,Plus Haut,Plus Bas,Vol.,Variation %
2019-11-15,8495.8,8655.5,8798.1,8420.2,5180.0,-1.85
2019-11-14,8655.7,8800.9,8817.4,8601.4,3300.0,-1.65
2019-11-13,8801.1,8830.0,8849.3,8730.3,1340.0,-0.33
2019-11-12,8830.0,8737.7,8891.5,8602.1,3500.0,1.06
2019-11-11,8737.7,9069.7,9107.3,8633.4,4240.0,-3.65
2019-11-10,9068.4,8827.1,9156.9,8764.0,4640.0,2.72
2019-11-09,8828.0,8782.3,8891.4,8735.9,1960.0,0.52
2019-11-08,8782.4,9209.2,9252.4,8688.1,7860.0,-4.62
2019-11-07,9208.0,9355.0,9387.1,9086.5,3750.0,-1.55
2019-11-06,9353.0,9334.0,9475.0,9278.0,3470.0,0.2
2019-11-05,9333.9,9440.0,9504.1,9200.0,3410.0,-1.14
2019-11-04,9441.2,9223.0,9621.8,9152.0,7470.0,2.37
2019-11-03,9222.4,9332.2,9400.6,9100.0,3620.0,-1.18
2019-11-02,9332.1,9288.4,9429.4,9251.8,3660.0,0.46
2019-11-01,9289.1,9185.6,9332.1,9087.4,4090.0,1.13
2019-10-31,9185.6,9184.4,9460.7,8984.8,5670.0,0.01
2019-10-30,9184.3,9445.5,9446.9,9035.0,5050.0,-2.77
2019-10-29,9445.5,9229.2,9558.3,9101.3,6730.0,2.38
2019-10-28,9225.7,9574.1,9948.0,9216.8,8990.0,-3.62
2019-10-27,9571.8,9270.9,9815.6,9121.6,11110.0,3.25
2019-10-26,9270.9,8679.3,10464.1,8662.9,32060.000000000004,6.82
2019-10-25,8679.1,7453.0,8800.0,7426.0,17100.0,16.45
2019-10-24,7453.0,7493.6,7529.0,7372.0,5800.0,-0.54
2019-10-23,7493.7,8053.7,8074.5,7341.5,12980.0,-7.01
2019-10-22,8058.9,8242.2,8332.2,8037.1,3850.0,-2.24
2019-10-21,8243.9,8260.7,8371.3,8181.8,3410.0,-0.2
2019-10-20,8260.6,7993.0,8335.6,7922.0,4870.0,3.35
2019-10-19,7992.9,7987.3,8117.0,7927.0,3510.0,0.07
2019-10-18,7987.2,8092.4,8135.1,7860.0,5300.0,-1.3
2019-10-17,8092.3,8016.1,8144.9,7949.3,2810.0,0.95
2019-10-16,8016.0,8191.0,8203.2,7960.0,7080.0,-2.14
2019-10-15,8191.1,8370.0,8433.7,8123.6,3280.0,-2.14
2019-10-14,8370.0,8304.9,8423.5,8230.1,2540.0,0.77
2019-10-13,8305.7,8319.6,8477.4,8179.3,4040.0,-0.15
2019-10-12,8318.3,8278.2,8421.0,8272.5,1710.0,0.46
2019-10-11,8280.0,8596.0,8815.2,8253.0,6080.0,-3.68
2019-10-10,8596.0,8610.4,8682.8,8472.0,4320.0,-0.13
2019-10-09,8607.5,8205.0,8717.9,8146.6,8390.0,4.83
2019-10-08,8211.2,8234.6,8362.0,8132.8,3470.0,-0.19
2019-10-07,8227.0,7886.2,8342.0,7794.9,8150.0,4.36
2019-10-06,7883.1,8162.5,8183.1,7807.1,5850.0,-3.42
2019-10-05,8162.5,8170.1,8210.7,8040.0,3330.0,-0.09
2019-10-04,8170.0,8260.5,8264.9,8040.0,3050.0,-1.06
2019-10-03,8257.9,8414.9,8440.0,8100.7,3720.0,-1.85
2019-10-02,8413.4,8333.7,8419.9,8193.5,3450.0,0.94
2019-10-01,8334.9,8331.1,8539.0,8228.0,5840.0,0.05
2019-09-30,8331.1,8090.1,8384.0,7753.0,10920.0,2.98
2019-09-29,8090.0,8238.2,8260.2,7930.7,6140.0,-1.8
2019-09-28,8238.6,8215.3,8354.7,8047.9,5450.0,0.31
2019-09-27,8213.4,8105.9,8296.5,7906.3,7470.0,1.35
2019-09-26,8103.6,8475.3,8489.9,7800.1,15420.0,-4.38
2019-09-25,8474.7,8535.0,8770.0,8266.1,12770.0,-0.86
2019-09-24,8547.9,9702.6,9788.1,8110.1,34870.0,-11.9
2019-09-23,9702.6,10055.0,10077.0,9627.5,5490.0,-3.48
2019-09-22,10052.0,10012.0,10105.0,9881.4,2750.0,0.39
2019-09-21,10013.0,10197.0,10199.0,9958.1,2980.0,-1.81
2019-09-20,10198.0,10303.0,10340.0,10105.0,2510.0,-1.0
2019-09-19,10301.0,10185.0,10417.0,9655.0,9770.0,1.14
2019-09-18,10185.0,10214.1,10278.0,10111.0,3340.0,-0.28
2019-09-17,10214.1,10290.0,10308.0,10171.0,2940.0,-0.79
2019-09-16,10295.0,10321.0,10399.0,10100.0,5520.0,-0.26
2019-09-15,10322.0,10381.0,10402.0,10287.0,1880.0,-0.55
2019-09-14,10379.0,10374.0,10478.0,10256.0,3160.0,0.05
2019-09-13,10374.0,10452.0,10475.0,10170.0,4500.0,-0.75
2019-09-12,10452.0,10174.2,10488.0,10065.1,4400.0,2.72
2019-09-11,10175.0,10121.0,10297.0,9866.5,4350.0,0.52
2019-09-10,10122.0,10317.0,10399.0,9961.7,4210.0,-1.9
2019-09-09,10318.0,10417.0,10542.0,10118.6,5200.0,-0.93
2019-09-08,10415.0,10489.0,10599.0,10257.0,3510.0,-0.7
2019-09-07,10488.0,10305.0,10581.0,10305.0,3380.0,1.66
2019-09-06,10317.0,10582.9,10933.0,10218.0,11280.0,-2.47
2019-09-05,10578.7,10593.0,10663.0,10483.0,3010.0,-0.11
2019-09-04,10590.0,10642.0,10841.2,10411.0,6250.0,-0.48
2019-09-03,10641.0,10401.0,10766.0,10300.0,10740.0,2.44
2019-09-02,10388.0,9783.0,10473.0,9754.9,11140.0,6.23
2019-09-01,9779.1,9623.9,9858.0,9560.1,2870.0,1.61
2019-08-31,9623.9,9600.7,9710.2,9472.1,2750.0,0.24
2019-08-30,9601.0,9509.4,9710.0,9384.3,3750.0,0.97
2019-08-29,9509.0,9727.3,9727.3,9360.4,7080.0,-2.25
2019-08-28,9727.4,10190.0,10303.0,9585.3,10410.0,-4.48
2019-08-27,10184.0,10376.2,10392.0,10036.9,4520.0,-1.86
2019-08-26,10377.0,10144.0,10654.0,10144.0,8980.0,2.42
2019-08-25,10132.0,10162.0,10349.0,9881.1,5210.0,-0.2
2019-08-24,10152.0,10414.0,10427.0,9900.0,5410.0,-2.46
2019-08-23,10408.0,10117.0,10461.0,10063.0,6390.0,2.88
2019-08-22,10117.0,10147.0,10247.0,9790.0,6530.0,-0.29
2019-08-21,10146.0,10795.0,10825.0,9880.0,11790.0,-5.99
2019-08-20,10793.0,10947.0,10986.0,10588.0,5830.0,-1.32
2019-08-19,10937.0,10329.0,10960.0,10280.0,7380.0,5.91
2019-08-18,10327.0,10230.0,10529.0,10086.0,3900.0,0.97
2019-08-17,10228.0,10372.0,10487.0,10004.1,4890.0,-1.33
2019-08-16,10366.0,10324.0,10568.0,9783.4,12890.0,0.38
2019-08-15,10327.0,10067.0,10470.0,9522.5,17370.0,2.58
2019-08-14,10067.0,10904.0,10909.0,9980.0,14510.0,-7.68
2019-08-13,10904.0,11411.0,11468.0,10801.0,9000.0,-4.38
2019-08-12,11404.0,11577.0,11578.8,11272.0,3200.0,-1.57
2019-08-11,11586.0,11308.0,11594.0,11158.0,5440.0,2.4
2019-08-10,11314.0,11892.0,12003.0,11263.0,9020.0,-4.87
2019-08-09,11893.0,12051.0,12092.7,11711.0,7810.0,-1.38
2019-08-08,12060.0,11999.0,12126.0,11570.0,10970.0,0.53
2019-08-07,11997.0,11472.0,12122.0,11386.0,13660.0,4.58
2019-08-06,11471.2,11824.0,12307.0,11268.0,19340.0,-2.85
2019-08-05,11808.0,10974.0,11938.0,10973.0,16129.999999999998,7.61
2019-08-04,10973.0,10822.0,11060.0,10595.0,9280.0,1.4
2019-08-03,10822.0,10520.0,10910.0,10506.0,7420.0,2.88
2019-08-02,10519.0,10400.0,10648.3,10345.0,8440.0,1.15
2019-08-01,10399.0,10096.0,10500.0,9899.9,7780.0,3.08
2019-07-31,10088.0,9588.9,10099.0,9575.5,7940.0,5.2
2019-07-30,9589.0,9503.5,9736.0,9401.6,5190.0,0.86
2019-07-29,9507.0,9530.0,9690.0,9396.6,5700.0,-0.13
2019-07-28,9519.0,9463.1,9604.2,9112.3,7750.0,0.56
2019-07-27,9465.7,9840.3,10189.0,9300.3,11770.0,-3.83
2019-07-26,9842.5,9888.0,9899.0,9672.0,5120.0,-0.48
2019-07-25,9890.1,9772.0,10180.0,9735.0,9220.0,1.22
2019-07-24,9771.0,9859.0,9917.7,9541.9,11570.0,-0.85
2019-07-23,9854.9,10330.0,10330.0,9824.5,9770.0,-4.59
2019-07-22,10329.0,10572.0,10667.0,10094.0,10900.0,-2.27
2019-07-21,10569.4,10741.0,10811.0,10300.0,8250.0,-1.59
2019-07-20,10740.0,10517.6,11085.0,10402.0,12130.0,2.1
2019-07-19,10519.0,10624.0,10759.0,10132.7,13160.0,-0.97
2019-07-18,10622.0,9691.2,10750.0,9271.6,28830.0,9.7
2019-07-17,9683.2,9418.4,9963.1,9090.0,23120.0,2.9
2019-07-16,9410.0,10813.0,10991.0,9378.0,26180.0,-13.03
2019-07-15,10820.0,10193.0,11043.0,9920.6,21440.0,6.01
2019-07-14,10206.8,11324.0,11390.0,10125.0,22490.0,-9.77
2019-07-13,11312.0,11779.0,11803.0,10806.0,14720.0,-3.85
2019-07-12,11765.0,11327.0,11900.0,11100.0,12250.0,3.75
2019-07-11,11340.0,12092.0,12092.0,11006.0,21600.0,-6.23
2019-07-10,12093.0,12564.0,13173.0,11572.0,36060.0,-3.66
2019-07-09,12553.0,12301.5,12811.0,12173.0,19160.0,2.05
2019-07-08,12301.0,11484.0,12382.0,11339.0,17840.0,7.1
2019-07-07,11486.0,11276.0,11618.0,11121.6,8420.0,1.8
2019-07-06,11283.0,10983.0,11720.0,10983.0,12210.0,2.59
2019-07-05,10998.0,11141.0,11440.0,10802.0,16370.000000000002,-1.53
2019-07-04,11169.0,12000.0,12063.5,11057.0,19840.0,-6.8
2019-07-03,11984.0,10903.0,12004.0,10903.0,28090.0,10.29
2019-07-02,10866.0,10639.8,10961.0,9745.1,28780.0,2.13
2019-07-01,10639.0,10777.0,11221.0,10099.0,24900.0,-0.99
2019-06-30,10745.0,11973.0,12229.0,10705.0,19070.0,-9.86
2019-06-29,11921.0,12350.7,12350.7,11375.0,20390.0,-3.47
2019-06-28,12349.0,11183.0,12404.0,10812.0,31980.0,10.26
2019-06-27,11200.0,12876.0,13222.0,10397.0,47610.0,-13.02
2019-06-26,12876.0,11746.0,13764.0,11693.0,55590.0,9.57
2019-06-25,11751.0,11070.0,11780.0,10992.4,21850.0,6.32
2019-06-24,11053.0,10913.0,11135.0,10560.0,14400.0,1.26
2019-06-23,10916.0,10745.0,11368.0,10576.0,18590.0,1.56
2019-06-22,10747.9,10227.0,11210.0,10098.2,36680.0,5.0
2019-06-21,10236.0,9557.8,10249.0,9557.8,22230.0,7.1
2019-06-20,9557.1,9306.0,9620.8,9241.0,10590.0,2.7
2019-06-19,9305.9,9094.9,9339.9,9062.0,5770.0,2.31
2019-06-18,9095.9,9351.0,9370.9,8945.4,10590.0,-2.78
2019-06-17,9356.0,8986.0,9489.9,8986.0,14170.0,4.12
2019-06-16,8986.0,8852.8,9389.6,8803.0,20910.0,1.47
2019-06-15,8856.0,8689.0,8904.1,8611.0,9400.0,1.92
2019-06-14,8689.1,8230.0,8714.9,8163.3,12710.0,5.61
2019-06-13,8227.4,8177.6,8333.0,8038.9,8890.0,0.64
2019-06-12,8175.4,7903.1,8238.8,7822.3,9140.0,3.43
2019-06-11,7904.1,8018.8,8048.9,7711.3,6530.0,-1.37
2019-06-10,8013.7,7622.5,8046.3,7523.3,8900.0,4.9
2019-06-09,7639.2,7924.0,7961.0,7502.5,6830.0,-3.6
2019-06-08,7924.6,8002.1,8064.8,7802.0,4770.0,-0.84
2019-06-07,7991.5,7816.9,8123.5,7769.1,13440.0,2.38
2019-06-06,7805.6,7766.3,7870.6,7461.0,7510.0,0.21
2019-06-05,7789.3,7692.8,7931.0,7603.0,10830.0,1.25
2019-06-04,7692.8,8088.0,8088.0,7524.5,28120.0,-5.07
2019-06-03,8103.4,8740.1,8740.1,8050.1,18660.0,-7.28
2019-06-02,8740.0,8546.9,8818.0,8540.0,6240.0,2.26
2019-06-01,8547.0,8531.9,8625.0,8452.0,5460.0,0.16
2019-05-31,8533.3,8268.5,8550.0,8112.4,10930.0,3.18
2019-05-30,8269.9,8681.2,9100.0,8019.7,20290.0,-4.73
2019-05-29,8680.9,8738.1,8794.9,8490.0,10300.0,-0.69
2019-05-28,8740.9,8806.1,8843.7,8558.3,11140.0,-0.74
2019-05-27,8806.0,8730.0,8951.0,8661.0,17560.0,0.87
2019-05-26,8729.9,8054.9,8820.0,7880.2,20140.0,8.38
2019-05-25,8054.9,7990.0,8135.0,7950.4,4340.0,0.75
2019-05-24,7994.9,7872.1,8158.6,7801.6,10920.0,1.56
2019-05-23,7872.4,7619.9,7957.1,7496.3,10550.0,3.3
2019-05-22,7621.1,7933.6,8030.0,7507.9,10780.0,-3.98
2019-05-21,7937.0,7990.5,8089.9,7819.7,7690.0,-0.6
2019-05-20,7985.0,8188.3,8188.3,7601.0,16900.0,-2.5
2019-05-19,8189.5,7260.1,8263.2,7252.0,23460.0,12.8
2019-05-18,7260.0,7418.3,7509.1,7210.6,9320.0,-2.1
2019-05-17,7415.4,7857.5,7905.7,7067.4,29020.0,-5.62
2019-05-16,7857.0,8135.5,8307.7,7750.1,22290.0,-3.39
2019-05-15,8132.9,7951.9,8208.9,7837.6,19040.0,2.19
2019-05-14,7958.3,7753.2,8194.1,7684.1,29320.0,2.65
2019-05-13,7753.2,6980.1,8049.9,6883.9,36470.0,11.08
2019-05-12,6979.9,7125.1,7448.0,6860.0,31960.0,-2.19
2019-05-11,7136.4,6438.7,7278.3,6438.7,37910.0,10.84
2019-05-10,6438.7,6262.0,6522.0,6212.6,14490.0,2.88
2019-05-09,6258.4,6201.9,6309.0,6165.0,9680.0,0.93
2019-05-08,6201.0,6096.6,6220.4,6024.1,8200.0,1.86
2019-05-07,6087.9,6027.9,6290.0,6027.9,11990.0,1.0
2019-05-06,6027.9,6042.0,6100.3,5906.8,6480.0,-0.23
2019-05-05,6042.0,6098.2,6112.0,5956.2,5820.0,-0.92
2019-05-04,6098.3,6019.9,6149.1,5868.2,9440.0,1.37
2019-05-03,6016.0,5729.6,6139.9,5716.5,19480.0,5.11
2019-05-02,5723.8,5629.5,5779.8,5618.0,11060.0,1.67
2019-05-01,5629.6,5599.6,5655.0,5585.5,5530.0,0.54
2019-04-30,5599.5,5480.0,5612.0,5454.9,7440.0,2.18
2019-04-29,5480.1,5486.8,5515.2,5370.3,7810.0,-0.12
2019-04-28,5486.8,5400.6,5542.2,5400.6,7760.0,1.57
2019-04-27,5401.8,5410.9,5456.9,5355.4,4570.0,-0.17
2019-04-26,5410.8,5215.6,5517.1,5174.1,21530.0,3.68
2019-04-25,5219.0,5479.6,5556.8,5065.2,21490.0,-4.77
2019-04-24,5480.3,5547.1,5647.4,5415.0,16530.0,-1.27
2019-04-23,5550.9,5417.8,5645.0,5395.2,18760.0,2.46
2019-04-22,5417.8,5320.3,5447.5,5276.5,11950.0,1.8
2019-04-21,5321.9,5340.1,5366.1,5259.4,6150.0,-0.34
2019-04-20,5340.0,5314.1,5375.6,5289.2,6480.0,0.49
2019-04-19,5314.0,5310.8,5371.1,5225.0,6310.0,0.06
2019-04-18,5310.8,5254.5,5339.3,5254.0,9040.0,1.07
2019-04-17,5254.5,5234.3,5291.1,5224.7,9280.0,0.39
2019-04-16,5234.3,5042.8,5256.2,5030.0,8380.0,3.67
2019-04-15,5049.2,5190.1,5217.1,5000.7,9520.0,-2.79
2019-04-14,5194.3,5103.7,5209.0,5064.2,4150.0,1.81
2019-04-13,5101.8,5114.1,5160.8,5075.3,5210.0,-0.24
2019-04-12,5114.0,5059.0,5134.9,4935.2,9220.0,0.95
2019-04-11,5065.8,5315.5,5340.0,5001.1,19390.0,-4.63
2019-04-10,5311.7,5213.0,5487.4,5200.5,15780.0,1.83
2019-04-09,5216.3,5312.4,5312.5,5173.5,11900.0,-1.81
2019-04-08,5312.5,5238.9,5361.7,5148.5,17820.0,1.42
2019-04-07,5238.1,5091.1,5313.1,5075.0,9950.0,2.9
2019-04-06,5090.5,5080.4,5280.0,4968.1,14200.0,0.2
2019-04-05,5080.4,4939.3,5130.0,4930.1,11360.0,2.87
2019-04-04,4938.9,4976.9,5099.9,4834.0,15420.0,-0.79
2019-04-03,4978.0,4929.3,5330.1,4849.1,44280.0,1.03
2019-04-02,4927.1,4196.9,5079.4,4189.7,54140.0,17.4
2019-04-01,4196.8,4167.5,4220.8,4127.2,7010.0,0.7
2019-03-31,4167.6,4165.1,4181.4,4153.1,2270.0,0.06
2019-03-30,4165.1,4179.1,4210.0,4117.2,6630.0,-0.33
2019-03-29,4179.0,4092.6,4188.0,4084.7,8650.0,2.11
2019-03-28,4092.6,4102.7,4104.0,4066.4,6220.0,-0.24
2019-03-27,4102.5,3992.7,4109.6,3979.6,7930.0,2.78
2019-03-26,3991.7,3970.0,3994.8,3951.0,5090.0,0.55
2019-03-25,3970.0,4041.4,4049.9,3939.1,6700.0,-1.77
2019-03-24,4041.4,4063.0,4063.2,4011.5,3360.0,-0.54
2019-03-23,4063.2,4045.2,4076.3,4038.5,4370.0,0.44
2019-03-22,4045.3,4044.8,4064.6,4035.1,4840.0,0.01
2019-03-21,4044.8,4127.2,4138.7,4005.2,11820.0,-2.0
2019-03-20,4127.2,4104.6,4136.2,4073.9,7820.0,0.55
2019-03-19,4104.7,4073.7,4118.0,4056.6,5550.0,0.77
2019-03-18,4073.5,4069.0,4119.9,4035.6,3680.0,0.11
2019-03-17,4068.9,4088.0,4088.3,4041.1,3380.0,-0.47
2019-03-16,4088.0,4003.1,4152.7,4003.1,13940.0,2.12
2019-03-15,4003.1,3948.3,4011.0,3948.3,6720.0,1.39
2019-03-14,3948.3,3946.2,4000.1,3882.8,8300.0,0.01
2019-03-13,3947.9,3954.9,3972.1,3925.1,5510.0,-0.16
2019-03-12,3954.1,3950.7,3979.5,3895.2,7630.0,0.13
2019-03-11,3949.0,4000.0,4009.2,3920.7,6610.0,-1.28
2019-03-10,4000.0,4017.3,4017.3,3961.8,4670.0,-0.43
2019-03-09,4017.3,3940.5,4046.2,3933.9,7380.0,1.95
2019-03-08,3940.5,3964.7,4020.9,3863.7,9360.0,-0.61
2019-03-07,3964.7,3951.5,3989.6,3935.7,7640.0,0.34
2019-03-06,3951.4,3951.6,3984.1,3912.4,6590.0,-0.01
2019-03-05,3951.6,3800.0,3966.9,3786.2,10800.0,3.99
2019-03-04,3800.0,3884.8,3908.1,3767.1,10180.0,-2.18
2019-03-03,3884.8,3913.0,3923.4,3856.7,2880.0,-0.72
2019-03-02,3913.0,3915.0,3924.0,3850.0,5110.0,-0.03
2019-03-01,3914.0,3894.0,3948.7,3893.0,4760.0,0.51
2019-02-28,3894.0,3900.1,3988.0,3875.0,12100.0,-0.22
2019-02-27,3902.7,3896.8,3934.0,3767.0,12030.0,0.15
2019-02-26,3896.8,3919.3,3934.1,3870.4,5110.0,-0.64
2019-02-25,3921.8,3825.0,3965.0,3825.0,10410.0,2.34
2019-02-24,3832.0,4212.2,4282.4,3812.0,36090.0,-9.02
2019-02-23,4211.7,4058.2,4255.0,4014.5,21530.0,3.78
2019-02-22,4058.3,4008.8,4074.0,3991.3,14210.0,1.23
2019-02-21,4008.8,4053.7,4122.0,3975.3,15480.0,-1.14
2019-02-20,4055.0,3989.9,4070.0,3969.2,15250.0,1.63
2019-02-19,3989.9,3978.4,4081.4,3943.4,24300.0,0.3
2019-02-18,3978.1,3734.5,4019.9,3723.9,37620.0,6.52
2019-02-17,3734.5,3676.5,3788.8,3668.9,14070.0,1.58
2019-02-16,3676.4,3670.1,3724.9,3666.0,7520.0,0.18
2019-02-15,3670.0,3656.7,3716.3,3644.5,7810.0,0.36
2019-02-14,3656.7,3665.5,3681.1,3641.1,7530.0,-0.26
2019-02-13,3666.1,3694.1,3735.4,3650.4,11760.0,-0.76
2019-02-12,3694.2,3681.0,3728.0,3645.3,11340.0,0.36
2019-02-11,3681.1,3749.7,3749.7,3672.0,7800.0,-1.74
2019-02-10,3746.3,3718.3,3753.5,3667.1,9970.0,0.75
2019-02-09,3718.4,3724.1,3739.1,3688.8,6740.0,-0.15
2019-02-08,3724.0,3439.0,3799.6,3427.8,31150.0,8.38
2019-02-07,3436.1,3451.9,3462.3,3429.3,4800.0,-0.46
2019-02-06,3452.0,3512.6,3521.0,3417.6,13160.0,-1.73
2019-02-05,3512.6,3490.4,3517.0,3475.9,4590.0,0.63
2019-02-04,3490.5,3504.2,3522.6,3475.3,5210.0,-0.32
2019-02-03,3501.7,3564.5,3566.8,3470.1,7860.0,-1.76
2019-02-02,3564.3,3534.8,3575.4,3500.8,10890.0,0.79
2019-02-01,3536.2,3502.7,3557.2,3465.0,10040.0,1.0
2019-01-31,3501.1,3529.7,3565.7,3482.2,8570.0,-0.81
2019-01-30,3529.6,3478.0,3548.0,3451.5,12580.0,1.49
2019-01-29,3477.9,3501.1,3512.5,3427.2,10470.0,-0.68
2019-01-28,3501.9,3597.1,3597.9,3450.3,17020.0,-2.65
2019-01-27,3597.1,3630.7,3642.5,3544.0,11450.0,-0.93
2019-01-26,3630.7,3629.0,3745.8,3624.8,13000.0,0.05
2019-01-25,3628.9,3653.0,3663.4,3582.1,7380.0,-0.65
2019-01-24,3652.6,3621.7,3670.0,3589.9,7870.0,0.9
2019-01-23,3619.9,3639.0,3677.0,3591.2,7970.0,-0.53
2019-01-22,3639.1,3579.4,3676.3,3488.3,18080.0,1.67
2019-01-21,3579.4,3588.6,3614.8,3550.0,10810.0,-0.19
2019-01-20,3586.1,3762.3,3796.0,3548.3,20620.0,-4.62
2019-01-19,3760.0,3674.1,3858.5,3673.9,13390.0,2.29
2019-01-18,3675.7,3722.5,3723.9,3652.4,5650.0,-1.27
2019-01-17,3723.0,3671.3,3725.0,3610.0,10860.0,1.41
2019-01-16,3671.2,3657.0,3750.0,3642.9,13230.0,0.4
2019-01-15,3656.5,3749.3,3769.5,3625.1,13320.0,-2.48
2019-01-14,3749.3,3591.0,3798.7,3581.8,14840.0,4.41
2019-01-13,3591.0,3702.0,3712.9,3570.0,12590.0,-3.0
2019-01-12,3702.0,3712.8,3734.0,3674.4,9290.0,-0.38
2019-01-11,3716.1,3712.8,3777.4,3666.6,13130.0,0.09
2019-01-10,3712.8,4083.3,4136.1,3687.2,35020.0,-9.07
2019-01-09,4083.2,4100.0,4165.5,4036.0,20630.0,-0.41
2019-01-08,4100.0,4113.9,4210.0,4056.2,18720.0,-0.34
2019-01-07,4113.9,4170.9,4196.9,4078.5,11320.0,-1.38
2019-01-06,4171.5,3911.0,4214.5,3892.9,25170.0,6.66
2019-01-05,3911.0,3954.8,4014.9,3901.4,14870.0,-1.11
2019-01-04,3954.9,3923.2,3985.8,3853.3,13230.0,0.81
2019-01-03,3923.2,4049.9,4055.1,3882.0,10920.0,-3.09
2019-01-02,4048.5,3963.1,4082.2,3920.1,19430.0,2.16
2019-01-01,3963.0,3832.6,3981.9,3788.4,13850.0,3.46
2018-12-31,3830.5,3976.7,3986.9,3779.5,15790.0,-3.72
2018-12-30,3978.3,3893.8,4003.0,3845.2,17730.0,2.35
2018-12-29,3887.0,4033.9,4099.7,3864.6,18700.0,-3.71
2018-12-28,4036.7,3712.0,4094.9,3696.3,26920.0,8.67
2018-12-27,3714.7,3930.0,3954.9,3688.0,23610.0,-5.47
2018-12-26,3929.8,3909.7,3990.0,3812.1,19130.0,0.51
2018-12-25,3909.7,4140.7,4152.1,3815.5,33730.0,-5.68
2018-12-24,4145.2,4071.7,4384.0,4069.0,38000.0,1.71
2018-12-23,4075.7,4135.0,4210.0,4036.8,24470.0,-1.43
2018-12-22,4135.0,3975.9,4147.3,3919.5,19510.0,4.0
2018-12-21,3976.1,4214.6,4283.0,3913.3,43520.0,-5.66
2018-12-20,4214.5,3810.0,4275.7,3788.6,65870.0,10.62
2018-12-19,3810.0,3780.1,4041.1,3758.0,55260.0,0.79
2018-12-18,3780.1,3625.0,3780.9,3551.0,29430.0,4.28
2018-12-17,3625.1,3299.9,3711.5,3285.5,35720.0,9.85
2018-12-16,3299.9,3282.2,3380.3,3278.0,19100.0,0.45
2018-12-15,3285.1,3281.6,3323.8,3216.1,17890.0,0.07
2018-12-14,3282.8,3354.4,3390.8,3226.4,28560.0,-2.13
2018-12-13,3354.4,3535.6,3539.1,3322.2,22240.0,-5.13
2018-12-12,3535.6,3435.3,3611.2,3415.1,20930.0,2.92
2018-12-11,3435.3,3523.5,3549.6,3384.0,24050.0,-2.54
2018-12-10,3524.9,3642.1,3697.9,3475.8,22600.0,-3.15
2018-12-09,3639.6,3506.0,3766.6,3469.7,25080.0,3.81
2018-12-08,3506.0,3460.0,3784.8,3316.2,39080.0,1.33
2018-12-07,3460.0,3528.6,3624.8,3278.4,74080.0,-2.02
2018-12-06,3531.3,3770.5,3908.0,3506.0,58220.0,-6.21
2018-12-05,3765.3,3982.2,4000.1,3751.1,28430.0,-5.44
2018-12-04,3981.9,3903.8,4131.1,3793.1,33690.0,2.07
2018-12-03,3901.2,4172.9,4178.5,3836.2,36860.0,-6.21
2018-12-02,4159.7,4241.4,4353.2,4127.2,24400.0,-1.96
2018-12-01,4243.0,4043.6,4339.0,3978.8,27500.0,5.07
2018-11-30,4038.3,4323.3,4357.4,3966.2,42380.0,-6.37
2018-11-29,4312.9,4331.4,4472.0,4180.6,41100.0,0.15
2018-11-28,4306.3,3902.3,4439.6,3889.9,65260.00000000001,10.86
2018-11-27,3884.4,3850.1,3941.6,3713.2,46270.0,0.68
2018-11-26,3858.0,4111.3,4196.4,3708.1,64080.0,-5.62
2018-11-25,4087.8,3934.9,4211.3,3663.0,82180.0,4.02
2018-11-24,3929.8,4422.8,4515.2,3834.7,50980.0,-11.14
2018-11-23,4422.7,4370.8,4482.0,4251.0,36090.0,0.69
2018-11-22,4392.4,4672.1,4716.8,4388.5,27950.0,-5.88
2018-11-21,4666.6,4572.8,4773.4,4429.9,44380.0,1.45
2018-11-20,4600.1,4944.9,5048.0,4318.1,117220.0,-6.84
2018-11-19,4938.1,5650.3,5650.3,4890.9,74150.0,-12.75
2018-11-18,5659.4,5637.2,5716.0,5621.0,9550.0,0.58
2018-11-17,5626.7,5655.7,5659.2,5573.6,7980.0,-0.6
2018-11-16,5660.5,5731.9,5756.8,5555.0,18430.0,-1.61
2018-11-15,5753.4,5922.3,5929.2,5441.5,49910.0,-2.23
2018-11-14,5884.6,6458.9,6485.0,5705.0,69200.0,-8.97
2018-11-13,6464.4,6447.0,6497.5,6403.5,10120.0,0.27
2018-11-12,6446.9,6481.0,6481.0,6418.8,7300.0,-0.05
2018-11-11,6450.0,6431.0,6459.9,6364.0,7340.0,0.29
2018-11-10,6431.1,6414.5,6461.7,6414.5,3250.0,0.17
2018-11-09,6420.2,6479.5,6502.9,6392.6,10450.0,-0.92
2018-11-08,6479.6,6573.0,6585.0,6477.0,11580.0,-1.42
2018-11-07,6572.7,6519.0,6607.1,6512.2,10720.0,0.88
2018-11-06,6515.2,6475.0,6515.3,6447.8,7250.0,0.7
2018-11-05,6470.1,6495.2,6495.2,6439.4,4810.0,-0.23
2018-11-04,6485.2,6389.2,6509.4,6360.1,8960.0,1.52
2018-11-03,6387.9,6432.2,6432.2,6334.7,11370.0,-0.61
2018-11-02,6426.9,6407.1,6454.8,6391.6,8070.0,0.43
2018-11-01,6399.7,6374.8,6423.2,6353.5,9120.0,0.49
2018-10-31,6368.4,6330.1,6406.4,6248.2,9960.0,0.6
2018-10-30,6330.1,6347.1,6380.0,6313.2,10730.0,-0.22
