Date,Ouv.
2018-11-19,5650.3
2018-11-20,4944.9
2018-11-21,4572.8
2018-11-22,4672.1
2018-11-23,4370.8
2018-11-24,4422.8
2018-11-25,3934.9
2018-11-26,4111.3
2018-11-27,3850.1
2018-11-28,3902.3
2018-11-29,4331.4
2018-11-30,4323.3
2018-12-01,4043.6
2018-12-02,4241.4
2018-12-03,4172.9
2018-12-04,3903.8
2018-12-05,3982.2
2018-12-06,3770.5
2018-12-07,3528.6
2018-12-08,3460.0
2018-12-09,3506.0
2018-12-10,3642.1
2018-12-11,3523.5
2018-12-12,3435.3
2018-12-13,3535.6
2018-12-14,3354.4
2018-12-15,3281.6
2018-12-16,3282.2
2018-12-17,3299.9
2018-12-18,3625.0
2018-12-19,3780.1
2018-12-20,3810.0
2018-12-21,4214.6
2018-12-22,3975.9
2018-12-23,4135.0
2018-12-24,4071.7
2018-12-25,4140.7
2018-12-26,3909.7
2018-12-27,3930.0
2018-12-28,3712.0
2018-12-29,4033.9
2018-12-30,3893.8
2018-12-31,3976.7
2019-01-01,3832.6
2019-01-02,3963.1
2019-01-03,4049.9
2019-01-04,3923.2
2019-01-05,3954.8
2019-01-06,3911.0
2019-01-07,4170.9
2019-01-08,4113.9
2019-01-09,4100.0
2019-01-10,4083.3
2019-01-11,3712.8
2019-01-12,3712.8
2019-01-13,3702.0
2019-01-14,3591.0
2019-01-15,3749.3
2019-01-16,3657.0
2019-01-17,3671.3
2019-01-18,3722.5
2019-01-19,3674.1
2019-01-20,3762.3
2019-01-21,3588.6
2019-01-22,3579.4
2019-01-23,3639.0
2019-01-24,3621.7
2019-01-25,3653.0
2019-01-26,3629.0
2019-01-27,3630.7
2019-01-28,3597.1
2019-01-29,3501.1
2019-01-30,3478.0
2019-01-31,3529.7
2019-02-01,3502.7
2019-02-02,3534.8
2019-02-03,3564.5
2019-02-04,3504.2
2019-02-05,3490.4
2019-02-06,3512.6
2019-02-07,3451.9
2019-02-08,3439.0
2019-02-09,3724.1
2019-02-10,3718.3
2019-02-11,3749.7
2019-02-12,3681.0
2019-02-13,3694.1
2019-02-14,3665.5
2019-02-15,3656.7
2019-02-16,3670.1
2019-02-17,3676.5
2019-02-18,3734.5
2019-02-19,3978.4
2019-02-20,3989.9
2019-02-21,4053.7
2019-02-22,4008.8
2019-02-23,4058.2
2019-02-24,4212.2
2019-02-25,3825.0
2019-02-26,3919.3
2019-02-27,3896.8
2019-02-28,3900.1
2019-03-01,3894.0
2019-03-02,3915.0
2019-03-03,3913.0
2019-03-04,3884.8
2019-03-05,3800.0
2019-03-06,3951.6
2019-03-07,3951.5
2019-03-08,3964.7
2019-03-09,3940.5
2019-03-10,4017.3
2019-03-11,4000.0
2019-03-12,3950.7
2019-03-13,3954.9
2019-03-14,3946.2
2019-03-15,3948.3
2019-03-16,4003.1
2019-03-17,4088.0
2019-03-18,4069.0
2019-03-19,4073.7
2019-03-20,4104.6
2019-03-21,4127.2
2019-03-22,4044.8
2019-03-23,4045.2
2019-03-24,4063.0
2019-03-25,4041.4
2019-03-26,3970.0
2019-03-27,3992.7
2019-03-28,4102.7
2019-03-29,4092.6
2019-03-30,4179.1
2019-03-31,4165.1
2019-04-01,4167.5
2019-04-02,4196.9
2019-04-03,4929.3
2019-04-04,4976.9
2019-04-05,4939.3
2019-04-06,5080.4
2019-04-07,5091.1
2019-04-08,5238.9
2019-04-09,5312.4
2019-04-10,5213.0
2019-04-11,5315.5
2019-04-12,5059.0
2019-04-13,5114.1
2019-04-14,5103.7
2019-04-15,5190.1
2019-04-16,5042.8
2019-04-17,5234.3
2019-04-18,5254.5
2019-04-19,5310.8
2019-04-20,5314.1
2019-04-21,5340.1
2019-04-22,5320.3
2019-04-23,5417.8
2019-04-24,5547.1
2019-04-25,5479.6
2019-04-26,5215.6
2019-04-27,5410.9
2019-04-28,5400.6
2019-04-29,5486.8
2019-04-30,5480.0
2019-05-01,5599.6
2019-05-02,5629.5
2019-05-03,5729.6
2019-05-04,6019.9
2019-05-05,6098.2
2019-05-06,6042.0
2019-05-07,6027.9
2019-05-08,6096.6
2019-05-09,6201.9
2019-05-10,6262.0
2019-05-11,6438.7
2019-05-12,7125.1
2019-05-13,6980.1
2019-05-14,7753.2
2019-05-15,7951.9
2019-05-16,8135.5
2019-05-17,7857.5
2019-05-18,7418.3
2019-05-19,7260.1
2019-05-20,8188.3
2019-05-21,7990.5
2019-05-22,7933.6
2019-05-23,7619.9
2019-05-24,7872.1
2019-05-25,7990.0
2019-05-26,8054.9
2019-05-27,8730.0
2019-05-28,8806.1
2019-05-29,8738.1
2019-05-30,8681.2
2019-05-31,8268.5
2019-06-01,8531.9
2019-06-02,8546.9
2019-06-03,8740.1
2019-06-04,8088.0
2019-06-05,7692.8
2019-06-06,7766.3
2019-06-07,7816.9
2019-06-08,8002.1
2019-06-09,7924.0
2019-06-10,7622.5
2019-06-11,8018.8
2019-06-12,7903.1
2019-06-13,8177.6
2019-06-14,8230.0
2019-06-15,8689.0
2019-06-16,8852.8
2019-06-17,8986.0
2019-06-18,9351.0
2019-06-19,9094.9
2019-06-20,9306.0
2019-06-21,9557.8
2019-06-22,10227.0
2019-06-23,10745.0
2019-06-24,10913.0
2019-06-25,11070.0
2019-06-26,11746.0
2019-06-27,12876.0
2019-06-28,11183.0
2019-06-29,12350.7
2019-06-30,11973.0
2019-07-01,10777.0
2019-07-02,10639.8
2019-07-03,10903.0
2019-07-04,12000.0
2019-07-05,11141.0
2019-07-06,10983.0
2019-07-07,11276.0
2019-07-08,11484.0
2019-07-09,12301.5
2019-07-10,12564.0
2019-07-11,12092.0
2019-07-12,11327.0
2019-07-13,11779.0
2019-07-14,11324.0
2019-07-15,10193.0
2019-07-16,10813.0
2019-07-17,9418.4
2019-07-18,9691.2
2019-07-19,10624.0
2019-07-20,10517.6
2019-07-21,10741.0
2019-07-22,10572.0
2019-07-23,10330.0
2019-07-24,9859.0
2019-07-25,9772.0
2019-07-26,9888.0
2019-07-27,9840.3
2019-07-28,9463.1
2019-07-29,9530.0
2019-07-30,9503.5
2019-07-31,9588.9
2019-08-01,10096.0
2019-08-02,10400.0
2019-08-03,10520.0
2019-08-04,10822.0
2019-08-05,10974.0
2019-08-06,11824.0
2019-08-07,11472.0
2019-08-08,11999.0
2019-08-09,12051.0
2019-08-10,11892.0
2019-08-11,11308.0
2019-08-12,11577.0
2019-08-13,11411.0
2019-08-14,10904.0
2019-08-15,10067.0
2019-08-16,10324.0
2019-08-17,10372.0
2019-08-18,10230.0
2019-08-19,10329.0
2019-08-20,10947.0
2019-08-21,10795.0
2019-08-22,10147.0
2019-08-23,10117.0
2019-08-24,10414.0
2019-08-25,10162.0
2019-08-26,10144.0
2019-08-27,10376.2
2019-08-28,10190.0
2019-08-29,9727.3
2019-08-30,9509.4
2019-08-31,9600.7
2019-09-01,9623.9
2019-09-02,9783.0
2019-09-03,10401.0
2019-09-04,10642.0
2019-09-05,10593.0
2019-09-06,10582.9
2019-09-07,10305.0
2019-09-08,10489.0
2019-09-09,10417.0
2019-09-10,10317.0
2019-09-11,10121.0
2019-09-12,10174.2
2019-09-13,10452.0
2019-09-14,10374.0
2019-09-15,10381.0
2019-09-16,10321.0
2019-09-17,10290.0
2019-09-18,10214.1
2019-09-19,10185.0
2019-09-20,10303.0
2019-09-21,10197.0
2019-09-22,10012.0
2019-09-23,10055.0
2019-09-24,9702.6
2019-09-25,8535.0
2019-09-26,8475.3
2019-09-27,8105.9
2019-09-28,8215.3
2019-09-29,8238.2
2019-09-30,8090.1
2019-10-01,8331.1
2019-10-02,8333.7
2019-10-03,8414.9
2019-10-04,8260.5
2019-10-05,8170.1
2019-10-06,8162.5
2019-10-07,7886.2
2019-10-08,8234.6
2019-10-09,8205.0
2019-10-10,8610.4
2019-10-11,8596.0
2019-10-12,8278.2
2019-10-13,8319.6
2019-10-14,8304.9
2019-10-15,8370.0
2019-10-16,8191.0
2019-10-17,8016.1
2019-10-18,8092.4
2019-10-19,7987.3
2019-10-20,7993.0
2019-10-21,8260.7
2019-10-22,8242.2
2019-10-23,8053.7
2019-10-24,7493.6
2019-10-25,7453.0
2019-10-26,8679.3
2019-10-27,9270.9
2019-10-28,9574.1
2019-10-29,9229.2
2019-10-30,9445.5
2019-10-31,9184.4
2019-11-01,9185.6
2019-11-02,9288.4
2019-11-03,9332.2
2019-11-04,9223.0
2019-11-05,9440.0
2019-11-06,9334.0
2019-11-07,9355.0
2019-11-08,9209.2
2019-11-09,8782.3
2019-11-10,8827.1
2019-11-11,9069.7
2019-11-12,8737.7
2019-11-13,8830.0
2019-11-14,8800.9
2019-11-15,8655.5
2019-11-16,8494.8
2019-11-17,8523.4
2019-11-18,8536.7
2019-11-19,8219.5
2019-11-20,8164.9
2019-11-21,8126.4
2019-11-22,7672.5
2019-11-23,7318.6
2019-11-24,7352.7
2019-11-25,6965.2
2019-11-26,7162.8
2019-11-27,7198.3
2019-11-28,7547.3
2019-11-29,7460.7
2019-11-30,7796.5
2019-12-01,7599.9
2019-12-02,7450.1
2019-12-03,7350.2
2019-12-04,7336.9
2019-12-05,7239.3
2019-12-06,7439.9
2019-12-07,7584.7
2019-12-08,7543.2
2019-12-09,7563.8
2019-12-10,7373.8
2019-12-11,7254.7
2019-12-12,7231.2
2019-12-13,7224.1
2019-12-14,7283.1
2019-12-15,7100.8
2019-12-16,7152.7
2019-12-17,6926.6
2019-12-18,6667.1
2019-12-19,7326.9
2019-12-20,7181.8
2019-12-21,7213.0
2019-12-22,7166.3
2019-12-23,7538.9
2019-12-24,7346.2
2019-12-25,7270.0
2019-12-26,7220.1
2019-12-27,7235.3
2019-12-28,7293.6
2019-12-29,7333.2
2019-12-30,7413.0
2019-12-31,7261.0
2020-01-01,7208.2
2020-01-02,7212.7
2020-01-03,6989.4
2020-01-04,7371.8
2020-01-05,7370.3
2020-01-06,7364.7
2020-01-07,7759.5
2020-01-08,8158.2
2020-01-09,8036.8
2020-01-10,7817.4
2020-01-11,8184.3
2020-01-12,8013.6
2020-01-13,8174.9
2020-01-14,8104.1
2020-01-15,8760.8
2020-01-16,8810.9
2020-01-17,8719.5
2020-01-18,8873.1
2020-01-19,8891.6
2020-01-20,8698.6
2020-01-21,8638.2
2020-01-22,8734.2
2020-01-23,8668.9
2020-01-24,8403.6
2020-01-25,8447.1
2020-01-26,8351.1
2020-01-27,8622.0
2020-01-28,8912.1
2020-01-29,9390.9
2020-01-30,9305.1
2020-01-31,9512.7
2020-02-01,9371.3
2020-02-02,9408.0
2020-02-03,9353.1
2020-02-04,9309.2
2020-02-05,9197.5
2020-02-06,9612.0
2020-02-07,9745.0
2020-02-08,9805.2
2020-02-09,9877.3
2020-02-10,10151.5
2020-02-11,9851.2
2020-02-12,10249.0
2020-02-13,10338.0
2020-02-14,10222.0
2020-02-15,10335.0
2020-02-16,9901.0
2020-02-17,9929.7
2020-02-18,9708.0
2020-02-19,10184.0
2020-02-20,9586.2
2020-02-21,9609.2
2020-02-22,9693.0
2020-02-23,9663.0
2020-02-24,9983.8
2020-02-25,9674.0
2020-02-26,9324.8
2020-02-27,8813.2
2020-02-28,8826.1
2020-02-29,8730.6
2020-03-01,8561.5
2020-03-02,8556.8
2020-03-03,8938.5
2020-03-04,8791.1
2020-03-05,8795.3
2020-03-06,9085.6
2020-03-07,9180.6
2020-03-08,8917.2
2020-03-09,8073.8
2020-03-10,7965.5
2020-03-11,7917.9
2020-03-12,7975.3
2020-03-13,4873.1
2020-03-14,5621.8
2020-03-15,5217.1
2020-03-16,5381.9
2020-03-17,5068.3
2020-03-18,5339.0
2020-03-19,5417.1
2020-03-20,6173.5
2020-03-21,6211.1
2020-03-22,6202.7
2020-03-23,5820.1
2020-03-24,6491.2
2020-03-25,6762.0
2020-03-26,6688.2
2020-03-27,6755.0
2020-03-28,6366.0
2020-03-29,6252.3
2020-03-30,5893.7
2020-03-31,6409.1
2020-04-01,6429.0
2020-04-02,6685.7
2020-04-03,6810.7
2020-04-04,6738.5
2020-04-05,6880.6
2020-04-06,6780.2
2020-04-07,7340.2
2020-04-08,7203.0
2020-04-09,7367.1
2020-04-10,7293.7
2020-04-11,6874.3
2020-04-12,6884.5
2020-04-13,6916.5
2020-04-14,6847.9
2020-04-15,6874.0
2020-04-16,6629.1
2020-04-17,7114.7
2020-04-18,7045.9
2020-04-19,7268.8
2020-04-20,7133.4
2020-04-21,6835.0
2020-04-22,6849.9
2020-04-23,7133.3
2020-04-24,7499.0
2020-04-25,7508.4
2020-04-26,7538.5
2020-04-27,7698.0
2020-04-28,7777.6
2020-04-29,7750.7
2020-04-30,8773.8
2020-05-01,8630.8
2020-05-02,8822.9
2020-05-03,8982.3
2020-05-04,8901.6
2020-05-05,8871.2
2020-05-06,9020.0
2020-05-07,9150.4
2020-05-08,9991.0
2020-05-09,9792.2
2020-05-10,9537.7
2020-05-11,8726.0
2020-05-12,8555.0
2020-05-13,8811.4
2020-05-14,9312.0
2020-05-15,9791.0
2020-05-16,9313.3
2020-05-17,9388.0
2020-05-18,9668.2
2020-05-19,9714.8
2020-05-20,9770.1
2020-05-21,9502.0
2020-05-22,9059.5
2020-05-23,9162.4
2020-05-24,9174.6
2020-05-25,8711.5
2020-05-26,8902.0
2020-05-27,8845.5
2020-05-28,9210.3
2020-05-29,9589.3
2020-05-30,9426.2
2020-05-31,9706.4
2020-06-01,9452.1
2020-06-02,10221.0
2020-06-03,9530.0
2020-06-04,9672.0
2020-06-05,9790.7
2020-06-06,9620.4
2020-06-07,9668.4
2020-06-08,9747.1
2020-06-09,9784.4
2020-06-10,9771.9
2020-06-11,9898.8
2020-06-12,9272.2
2020-06-13,9468.3
2020-06-14,9480.9
2020-06-15,9344.8
2020-06-16,9435.0
2020-06-17,9534.4
2020-06-18,9473.3
2020-06-19,9400.0
2020-06-20,9315.5
2020-06-21,9371.3
2020-06-22,9298.1
2020-06-23,9697.7
2020-06-24,9635.1
2020-06-25,9312.1
2020-06-26,9257.0
2020-06-27,9173.1
2020-06-28,9015.3
2020-06-29,9127.8
2020-06-30,9194.4
2020-07-01,9150.6
2020-07-02,9239.9
2020-07-03,9100.0
2020-07-04,9073.9
2020-07-05,9147.7
2020-07-06,9089.7
2020-07-07,9361.0
2020-07-08,9267.5
2020-07-09,9447.0
2020-07-10,9248.9
2020-07-11,9305.7
2020-07-12,9246.3
2020-07-13,9315.8
2020-07-14,9252.0
2020-07-15,9263.4
2020-07-16,9210.1
2020-07-17,9149.9
2020-07-18,9167.3
2020-07-19,9189.1
2020-07-20,9231.2
2020-07-21,9179.2
2020-07-22,9402.0
2020-07-23,9557.7
2020-07-24,9615.0
2020-07-25,9559.1
2020-07-26,9714.9
2020-07-27,9946.3
2020-07-28,11044.0
2020-07-29,10932.0
2020-07-30,11117.0
2020-07-31,11123.0
2020-08-01,11350.0
2020-08-02,11804.7
2020-08-03,11053.8
2020-08-04,11226.5
2020-08-05,11184.0
2020-08-06,11735.8
2020-08-07,11759.0
2020-08-08,11580.0
2020-08-09,11764.0
2020-08-10,11675.7
2020-08-11,11892.0
2020-08-12,11379.8
2020-08-13,11589.0
2020-08-14,11792.5
2020-08-15,11761.0
2020-08-16,11873.4
2020-08-17,11925.0
2020-08-18,12300.0
2020-08-19,11961.8
2020-08-20,11778.0
2020-08-21,11884.0
2020-08-22,11531.0
2020-08-23,11685.0
2020-08-24,11663.0
2020-08-25,11768.0
2020-08-26,11341.0
2020-08-27,11471.1
2020-08-28,11343.0
2020-08-29,11545.0
2020-08-30,11492.0
2020-08-31,11729.9
2020-09-01,11671.0
2020-09-02,11942.0
2020-09-03,11408.0
2020-09-04,10170.0
2020-09-05,10484.7
2020-09-06,10196.9
2020-09-07,10276.0
2020-09-08,10397.0
2020-09-09,10149.8
2020-09-10,10240.0
2020-09-11,10355.0
2020-09-12,10405.0
2020-09-13,10458.0
2020-09-14,10331.0
2020-09-15,10690.0
2020-09-16,10797.0
2020-09-17,10971.3
2020-09-18,10959.0
2020-09-19,10957.2
2020-09-20,11099.0
2020-09-21,10934.5
2020-09-22,10435.0
2020-09-23,10549.0
2020-09-24,10263.0
2020-09-25,10754.0
2020-09-26,10708.0
2020-09-27,10750.0
2020-09-28,10803.0
2020-09-29,10712.0
2020-09-30,10856.0
2020-10-01,10795.0
2020-10-02,10634.0
2020-10-03,10586.0
2020-10-04,10558.6
2020-10-05,10687.0
2020-10-06,10807.0
2020-10-07,10613.7
2020-10-08,10687.0
2020-10-09,10943.0
2020-10-10,11071.0
2020-10-11,11308.0
2020-10-12,11385.0
2020-10-13,11560.0
2020-10-14,11442.0
2020-10-15,11440.0
2020-10-16,11509.0
2020-10-17,11325.0
2020-10-18,11375.0
2020-10-19,11518.0
2020-10-20,11757.0
2020-10-21,11925.0
2020-10-22,12810.9
2020-10-23,12988.0
2020-10-24,12935.0
2020-10-25,13127.0
2020-10-26,13037.0
2020-10-27,13061.0
2020-10-28,13626.3
2020-10-29,13272.0
2020-10-30,13451.0
2020-10-31,13568.0
2020-11-01,13788.0
2020-11-02,13756.0
2020-11-03,13562.0
2020-11-04,14025.0
2020-11-05,14160.0
2020-11-06,15568.0
2020-11-07,15571.7
2020-11-08,14844.1
2020-11-09,15501.0
2020-11-10,15329.0
2020-11-11,15312.0
2020-11-12,15710.0
2020-11-13,16296.2
2020-11-14,16310.0
2020-11-15,16057.0
2020-11-16,15962.2
2020-11-17,16710.0
2020-11-18,17674.9
2020-11-19,17773.0
2020-11-20,17810.0
2020-11-21,18669.0
2020-11-22,18660.0
2020-11-23,18399.0
2020-11-24,18373.0
2020-11-25,19134.8
2020-11-26,18727.0
2020-11-27,17211.7
2020-11-28,17169.3
2020-11-29,17746.0
2020-11-30,18196.0
2020-12-01,19695.0
2020-12-02,18807.0
2020-12-03,19241.0
2020-12-04,19452.0
2020-12-05,18657.0
2020-12-06,19157.0
2020-12-07,19410.0
2020-12-08,19196.0
2020-12-09,18337.0
2020-12-10,18560.0
2020-12-11,18260.0
2020-12-12,18050.0
2020-12-13,18818.0
2020-12-14,19180.0
2020-12-15,19282.0
2020-12-16,19459.0
2020-12-17,21322.0
2020-12-18,22806.6
2020-12-19,23127.0
2020-12-20,23804.0
2020-12-21,23432.7
2020-12-22,22701.0
2020-12-23,23805.0
2020-12-24,23234.0
2020-12-25,23743.0
2020-12-26,24717.0
2020-12-27,26410.0
2020-12-28,26241.0
2020-12-29,27058.0
2020-12-30,27316.0
2020-12-31,28880.0
2021-01-01,28933.0
2021-01-02,29346.0
2021-01-03,32183.0
2021-01-04,32971.0
2021-01-05,32020.0
2021-01-06,33986.0
2021-01-07,36755.0
2021-01-08,39407.0
2021-01-09,40509.0
2021-01-10,40171.0
2021-01-11,38226.0
2021-01-12,35448.0
2021-01-13,34106.0
2021-01-14,37374.0
2021-01-15,39145.0
2021-01-16,36741.0
2021-01-17,36061.0
2021-01-18,35913.0
2021-01-19,36699.0
2021-01-20,35915.0
2021-01-21,35522.0
2021-01-22,30852.0
2021-01-23,33062.0
2021-01-24,32099.0
2021-01-25,32298.0
2021-01-26,32268.1
2021-01-27,32519.0
2021-01-28,30454.0
2021-01-29,33350.0
2021-01-30,34268.0
2021-01-31,34334.0
2021-02-01,33141.0
2021-02-02,33559.0
2021-02-03,35563.0
2021-02-04,37677.0
2021-02-05,36975.0
2021-02-06,38260.0
2021-02-07,39257.0
2021-02-08,38841.0
2021-02-09,46440.0
2021-02-10,46486.0
2021-02-11,44835.0
2021-02-12,47966.0
2021-02-13,47389.0
2021-02-14,47177.0
2021-02-15,48587.0
2021-02-16,47941.0
2021-02-17,49225.0
2021-02-18,52060.0
2021-02-19,51566.0
2021-02-20,55847.0
2021-02-21,55838.0
2021-02-22,57376.0
2021-02-23,54078.0
2021-02-24,48888.0
2021-02-25,49715.0
2021-02-26,47144.0
2021-02-27,46319.0
2021-02-28,46217.0
2021-03-01,45300.0
2021-03-02,49572.0
2021-03-03,48526.0
2021-03-04,50425.0
2021-03-05,48368.0
2021-03-06,48811.0
2021-03-07,48895.0
2021-03-08,51031.2
2021-03-09,52395.0
2021-03-10,54950.0
2021-03-11,55939.0
2021-03-12,57869.0
2021-03-13,57315.0
2021-03-14,61207.0
2021-03-15,59005.0
2021-03-16,55644.0
2021-03-17,56924.0
2021-03-18,58870.0
2021-03-19,57640.0
2021-03-20,58074.0
2021-03-21,58087.0
2021-03-22,57368.0
2021-03-23,54074.0
2021-03-24,54331.0
2021-03-25,52347.2
2021-03-26,51363.0
2021-03-27,54992.9
2021-03-28,55886.0
2021-03-29,55773.0
2021-03-30,57672.3
2021-03-31,58841.0
2021-04-01,58796.0
2021-04-02,58727.4
2021-04-03,58959.0
2021-04-04,57023.0
2021-04-05,58240.0
2021-04-06,59145.0
2021-04-07,57991.0
2021-04-08,55960.0
2021-04-09,58110.0
2021-04-10,58114.0
2021-04-11,59823.8
2021-04-12,60034.8
2021-04-13,59900.0
2021-04-14,63518.0
2021-04-15,62907.0
2021-04-16,63196.0
2021-04-17,61325.0
2021-04-18,59970.0
2021-04-19,56173.0
2021-04-20,55639.0
2021-04-21,56476.0
2021-04-22,53822.0
2021-04-23,51781.3
2021-04-24,51139.0
2021-04-25,50167.0
2021-04-26,49129.0
2021-04-27,54103.0
2021-04-28,55044.0
2021-04-29,54860.0
2021-04-30,53566.0
2021-05-01,57634.7
2021-05-02,57774.0
2021-05-03,56605.0
2021-05-04,57147.0
2021-05-05,52960.0
2021-05-06,57487.0
2021-05-07,56451.0
2021-05-08,57349.0
2021-05-09,58894.0
2021-05-10,58276.0
2021-05-11,55851.0
2021-05-12,56715.0
2021-05-13,49725.0
2021-05-14,49747.0
2021-05-15,49917.0
2021-05-16,46784.9
2021-05-17,46569.0
2021-05-18,43544.0
2021-05-19,42935.0
2021-05-20,36755.0
2021-05-21,40550.1
2021-05-22,37415.0
2021-05-23,37585.0
2021-05-24,34730.3
2021-05-25,38772.9
2021-05-26,38363.0
2021-05-27,39301.0
2021-05-28,38484.7
2021-05-29,35667.0
2021-05-30,34570.0
2021-05-31,35615.0
2021-06-01,37305.0
2021-06-02,36672.6
2021-06-03,37590.0
2021-06-04,39209.0
2021-06-05,36844.0
2021-06-06,35543.0
2021-06-07,35782.0
2021-06-08,33596.0
2021-06-09,33415.0
2021-06-10,37347.0
2021-06-11,36649.2
2021-06-12,37338.0
2021-06-13,35531.0
2021-06-14,39004.0
2021-06-15,40509.0
2021-06-16,40139.0
2021-06-17,38332.0
2021-06-18,38061.0
2021-06-19,35802.0
2021-06-20,35585.8
2021-06-21,35631.0
2021-06-22,31761.0
2021-06-23,32553.0
2021-06-24,33703.0
2021-06-25,34656.6
2021-06-26,31584.7
2021-06-27,32359.0
2021-06-28,34717.0
2021-06-29,34484.0
2021-06-30,35895.9
2021-07-01,35043.5
2021-07-02,33554.4
2021-07-03,33816.0
2021-07-04,35494.0
2021-07-05,35289.0
2021-07-06,33668.0
2021-07-07,34256.0
2021-07-08,33886.0
2021-07-09,32873.9
2021-07-10,33769.0
2021-07-11,33506.0
2021-07-12,34239.0
2021-07-13,33090.0
2021-07-14,32727.0
2021-07-15,32822.6
2021-07-16,31875.0
2021-07-17,31427.0
2021-07-18,31559.0
2021-07-19,31824.0
2021-07-20,30847.0
2021-07-21,29806.1
2021-07-22,32141.0
2021-07-23,32320.0
2021-07-24,33597.1
2021-07-25,34620.0
2021-07-26,35422.0
2021-07-27,37296.0
2021-07-28,39563.0
2021-07-29,40004.0
2021-07-30,40034.4
2021-07-31,42169.0
2021-08-01,41409.0
2021-08-02,39922.0
2021-08-03,39156.0
2021-08-04,38219.0
2021-08-05,39741.0
2021-08-06,40887.0
2021-08-07,42830.0
2021-08-08,44589.0
2021-08-09,43770.0
2021-08-10,46291.0
2021-08-11,45612.0
2021-08-12,45546.0
2021-08-13,44423.0
2021-08-14,47842.0
2021-08-15,47084.0
2021-08-16,47031.0
2021-08-17,45940.0
2021-08-18,44698.0
2021-08-19,44744.0
2021-08-20,46765.0
2021-08-21,49332.0
2021-08-22,48868.0
2021-08-23,49264.0
2021-08-24,49539.0
2021-08-25,47714.0
2021-08-26,48989.0
2021-08-27,46832.0
2021-08-28,49076.1
2021-08-29,48914.0
2021-08-30,48800.0
2021-08-31,47008.0
2021-09-01,47157.0
2021-09-02,48844.0
2021-09-03,49291.0
2021-09-04,50000.0
2021-09-05,49899.0
2021-09-06,51762.0
2021-09-07,52676.0
2021-09-08,46778.0
2021-09-09,46088.0
2021-09-10,46389.0
2021-09-11,44852.0
2021-09-12,45169.0
2021-09-13,46069.0
2021-09-14,44960.0
2021-09-15,47078.0
2021-09-16,48136.0
2021-09-17,47786.0
2021-09-18,47296.0
2021-09-19,48309.0
2021-09-20,47239.0
2021-09-21,43002.0
2021-09-22,40632.5
2021-09-23,43582.6
2021-09-24,44882.0
2021-09-25,42854.0
2021-09-26,42711.0
2021-09-27,43220.5
2021-09-28,42191.0
2021-09-29,41064.0
2021-09-30,41551.0
2021-10-01,43830.0
2021-10-02,48151.0
2021-10-03,47675.0
2021-10-04,48243.0
2021-10-05,49232.0
2021-10-06,51508.0
2021-10-07,55331.0
2021-10-08,53793.0
2021-10-09,53925.0
2021-10-10,54978.0
2021-10-11,54701.0
2021-10-12,57468.0
2021-10-13,55967.0
2021-10-14,57381.0
2021-10-15,57354.0
2021-10-16,61680.0
2021-10-17,60867.5
2021-10-18,61504.0
2021-10-19,62034.0
2021-10-20,64263.0
2021-10-21,65988.0
2021-10-22,62200.0
2021-10-23,60708.0
2021-10-24,61302.0
2021-10-25,60847.0
2021-10-26,63100.0
2021-10-27,60289.0
2021-10-28,58453.0
2021-10-29,60598.0
2021-10-30,62235.0
2021-10-31,61838.8
2021-11-01,61330.0
2021-11-02,60927.0
2021-11-03,63249.0
2021-11-04,62904.0
2021-11-05,61422.8
2021-11-06,61016.4
2021-11-07,61495.0
2021-11-08,63259.1
2021-11-09,67526.0
2021-11-10,66935.0
2021-11-11,64954.0
2021-11-12,64801.0
2021-11-13,64137.0
2021-11-14,64406.0
2021-11-15,65471.0
2021-11-16,63562.0
2021-11-17,60124.0
2021-11-18,60386.1
2021-11-19,56932.0
2021-11-20,58130.0
2021-11-21,59739.0
2021-11-22,58790.0
2021-11-23,56299.0
2021-11-24,57602.0
2021-11-25,57209.0
2021-11-26,58995.0
